Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue
2025-07-03,Delhi,Beauty,5.0,684.02,10.0,3078.09
2025-01-28,Delhi,Clothing,7.0,1546.71,5.0,10285.64
2025-08-22,Delhi,Sports,,2721.14,10.0,12245.12
2024-08-06,Delhi,Home & Kitchen,4.0,1044.29,0.0,4177.18
2024-05-24,Chennai,Home & Kitchen,8.0,1642.46,25.0,9854.73
2025-11-06,Chennai,Clothing,17.0,1289.92,25.0,16446.54
2024-05-17,Mumbai,Clothing,2.0,1014.08,15.0,1723.93
2024-04-13,Delhi,Groceries,7.0,329.98,10.0,2078.85
2025-03-05,Delhi,Beauty,8.0,760.74,5.0,5781.59
2024-07-22,Mumbai,Sports,7.0,2737.29,15.0,16286.89
2024-06-19,Chennai,Electronics,3.0,8781.46,5.0,25027.16
2024-03-23,Mumbai,Clothing,10.0,1361.2,15.0,11570.22
2025-12-09,Mumbai,Electronics,8.0,5376.81,10.0,38713.04
2024-12-20,Delhi,Sports,5.0,1369.75,0.0,6848.75
2024-05-08,Chennai,Electronics,9.0,7817.8,0.0,70360.22
2025-06-11,Delhi,Clothing,6.0,1540.74,0.0,9244.43
2025-11-30,Delhi,Electronics,5.0,8769.31,5.0,41654.24
2024-10-01,Bangalore,Beauty,4.0,621.98,5.0,2363.51
2025-03-22,Delhi,Sports,7.0,2584.82,5.0,17189.08
2024-11-18,Pune,Sports,8.0,2471.98,0.0,19775.82
2024-12-22,Bangalore,Home & Kitchen,6.0,2121.4,0.0,12728.38
2024-03-24,Mumbai,Electronics,9.0,8001.97,0.0,72017.72
2024-06-22,Mumbai,Groceries,6.0,312.9,15.0,1595.77
2025-10-21,Pune,Clothing,8.0,1041.37,0.0,8330.96
2025-08-28,Mumbai,Groceries,2.0,403.8,0.0,807.6
2024-12-31,Bangalore,Groceries,12.0,342.64,0.0,4111.64
2025-06-04,Delhi,Groceries,6.0,273.33,25.0,1229.98
2024-02-29,Bangalore,Groceries,5.0,474.58,0.0,2372.91
2024-09-30,Delhi,Home & Kitchen,4.0,1647.62,0.0,6590.5
2024-05-27,Mumbai,Beauty,7.0,584.01,25.0,3066.07
2024-03-26,Delhi,Groceries,3.0,449.74,10.0,1214.31
2025-06-23,Delhi,Clothing,5.0,1349.03,20.0,5396.14
2024-03-31,Pune,Home & Kitchen,5.0,2922.96,10.0,13153.32
2024-07-13,Bangalore,Beauty,3.0,788.17,0.0,2364.5
2025-10-05,Bangalore,Sports,8.0,1584.16,0.0,12673.26
2025-10-26,Bangalore,Groceries,14.0,487.4,20.0,5458.83
2024-10-02,Delhi,Electronics,8.0,11036.11,25.0,66216.67
2025-09-24,Delhi,Home & Kitchen,8.0,2111.85,5.0,16050.04
2025-11-03,Pune,Groceries,10.0,332.53,0.0,3325.32
2025-02-11,Delhi,Beauty,3.0,731.74,15.0,1865.94
2024-07-31,Chennai,Electronics,11.0,8434.04,15.0,78858.23
2025-01-31,Chennai,Groceries,8.0,408.29,15.0,2776.4
2024-01-10,Delhi,Home & Kitchen,8.0,1500.3,15.0,10202.04
2025-11-22,Chennai,Electronics,10.0,9495.12,25.0,71213.39
2025-01-02,Chennai,Beauty,7.0,438.25,5.0,2914.38
2025-06-11,Chennai,Groceries,2.0,518.25,0.0,1036.5
2025-01-25,Pune,Electronics,9.0,6149.51,5.0,52578.31
2024-06-08,Delhi,Home & Kitchen,5.0,2081.86,10.0,9368.37
2025-11-05,Mumbai,Clothing,8.0,1461.31,20.0,9352.39
2024-10-16,Pune,Electronics,14.0,7536.9,5.0,100240.74
2025-02-05,Bangalore,Sports,5.0,1870.56,5.0,8885.17
2025-07-24,Pune,Home & Kitchen,9.0,2198.48,0.0,19786.33
2024-10-06,Bangalore,Clothing,8.0,1181.86,5.0,8982.17
2024-12-02,Bangalore,Electronics,9.0,7401.86,10.0,59955.08
2024-05-13,Bangalore,Sports,4.0,1754.44,5.0,6666.86
2025-07-12,Pune,Groceries,2.0,234.69,20.0,375.5
2024-10-30,Delhi,Groceries,11.0,312.3,10.0,3091.81
2024-10-11,Mumbai,Beauty,7.0,814.8,15.0,4848.06
2025-01-10,Pune,Home & Kitchen,4.0,1445.69,15.0,4915.33
2024-04-27,Bangalore,Electronics,7.0,10992.13,10.0,69250.41
2024-06-03,Pune,Beauty,5.0,616.72,20.0,2466.9
2025-11-15,Pune,Clothing,11.0,996.91,0.0,10966.05
2025-11-30,Delhi,Clothing,3.0,1421.89,10.0,3839.11
2024-08-23,Mumbai,Home & Kitchen,2.0,1802.31,25.0,2703.46
2024-11-04,Chennai,Home & Kitchen,13.0,1834.43,15.0,20270.45
2025-10-05,Delhi,Beauty,8.0,492.62,0.0,3940.99
2024-10-26,Delhi,Clothing,8.0,1341.07,0.0,10728.6
2024-03-31,Delhi,Electronics,10.0,7746.51,15.0,65845.32
2024-01-08,Delhi,Sports,6.0,2973.73,0.0,17842.38
2024-07-12,Delhi,Clothing,5.0,902.23,0.0,4511.16
2024-03-04,Mumbai,Beauty,9.0,654.09,10.0,5298.14
2025-08-26,Chennai,Sports,7.0,2123.18,0.0,14862.24
2025-09-01,Chennai,Beauty,4.0,605.16,0.0,2420.63
2024-05-24,Delhi,Clothing,5.0,792.22,15.0,3366.95
2025-09-15,Chennai,Electronics,6.0,9689.94,10.0,52325.68
2025-08-15,Delhi,Beauty,3.0,656.46,0.0,1969.37
2024-11-16,Delhi,Clothing,6.0,1196.65,10.0,6461.94
2025-09-20,Mumbai,Clothing,11.0,1452.15,0.0,15973.6
2025-07-13,Pune,Clothing,6.0,1254.87,0.0,7529.2
2025-12-23,Bangalore,Electronics,5.0,7640.25,10.0,34381.12
2025-12-02,Bangalore,Home & Kitchen,13.0,1795.11,5.0,22169.61
2025-01-14,Mumbai,Groceries,4.0,481.86,25.0,1445.58
2025-09-10,Pune,Sports,5.0,3005.59,10.0,13525.16
2025-10-07,Chennai,Groceries,7.0,386.58,10.0,2435.44
2024-08-27,Bangalore,Electronics,11.0,10909.89,5.0,114008.37
2025-04-01,Bangalore,Sports,5.0,2619.66,5.0,12443.37
2024-12-22,Bangalore,Groceries,5.0,343.65,15.0,1460.5
2025-01-22,Pune,Clothing,6.0,1257.74,0.0,7546.46
2025-05-18,Bangalore,Clothing,4.0,1280.46,10.0,4609.66
2024-01-27,Mumbai,Electronics,7.0,9837.23,5.0,65417.55
2025-06-06,Delhi,Clothing,9.0,891.48,5.0,7622.16
2025-12-21,Mumbai,Electronics,6.0,7788.56,20.0,37385.11
2024-12-20,Bangalore,Electronics,8.0,8552.81,5.0,65001.39
2024-09-12,Delhi,Clothing,5.0,1039.82,25.0,3899.32
2025-03-04,Delhi,Clothing,9.0,955.67,10.0,7740.92
2024-06-03,Delhi,Electronics,8.0,11567.74,5.0,87914.79
2024-07-29,Mumbai,Beauty,6.0,597.23,25.0,2687.54
2025-03-25,Pune,Home & Kitchen,9.0,1852.8,10.0,15007.68
2024-06-08,Pune,Groceries,8.0,236.28,0.0,1890.21
2024-05-21,Chennai,Clothing,6.0,706.74,0.0,4240.46
2024-01-17,Mumbai,Sports,8.0,2482.24,25.0,14893.44
2024-12-21,Bangalore,Clothing,5.0,933.84,5.0,4435.76
2024-05-12,Bangalore,Home & Kitchen,5.0,1824.02,15.0,7752.08
2025-03-24,Mumbai,Groceries,11.0,260.61,20.0,2293.4
2024-11-03,Chennai,Electronics,12.0,7112.27,5.0,81079.84
2024-10-23,Mumbai,Groceries,7.0,379.8,0.0,2658.57
2024-02-23,Pune,Groceries,3.0,527.34,5.0,1502.92
2025-10-02,Bangalore,Groceries,5.0,468.05,15.0,1989.22
2025-09-03,Pune,Beauty,2.0,508.16,10.0,914.69
2024-09-24,Mumbai,Home & Kitchen,8.0,2118.9,5.0,16103.63
2025-09-22,Chennai,Clothing,8.0,1022.46,20.0,6543.73
2024-02-12,Mumbai,Beauty,12.0,739.41,0.0,8872.94
2024-01-07,Chennai,Home & Kitchen,3.0,2308.64,5.0,6579.62
2025-04-16,Pune,Sports,1.0,2693.79,5.0,2559.1
2025-07-17,Bangalore,Home & Kitchen,8.0,1497.81,0.0,11982.52
2024-05-29,Bangalore,Electronics,,9726.96,20.0,62252.56
2025-09-28,Mumbai,Clothing,3.0,959.6,0.0,2878.81
2024-05-13,Pune,Clothing,8.0,1412.67,0.0,11301.35
2024-05-28,Mumbai,Clothing,12.0,1228.23,0.0,14738.82
2024-05-21,Chennai,Sports,11.0,1882.45,15.0,17600.93
2025-10-12,Bangalore,Groceries,3.0,318.82,5.0,908.63
2024-01-06,Pune,Electronics,6.0,8004.93,5.0,45628.11
2025-06-10,Chennai,Groceries,7.0,396.14,0.0,2773.0
2024-04-18,Mumbai,Electronics,9.0,9256.99,15.0,70816.0
2024-08-08,Mumbai,Clothing,8.0,1071.31,10.0,7713.4
2025-08-20,Bangalore,Clothing,4.0,1259.13,5.0,4784.69
2024-02-15,Mumbai,Clothing,5.0,1077.63,5.0,5118.76
2024-07-16,Chennai,Beauty,7.0,597.08,20.0,3343.65
2025-12-09,Pune,Groceries,4.0,218.81,5.0,831.48
2025-12-07,Pune,Electronics,8.0,9156.25,20.0,58600.02
2025-09-21,Bangalore,Electronics,4.0,10720.44,0.0,42881.76
2025-09-16,Pune,Clothing,8.0,1341.12,0.0,10728.96
2024-08-08,Pune,Groceries,5.0,307.17,0.0,1535.87
2024-09-03,Pune,Electronics,,9419.93,5.0,44744.66
2024-06-16,Pune,Electronics,4.0,6325.61,5.0,24037.31
2025-03-13,Chennai,Electronics,7.0,8537.4,0.0,59761.8
2024-01-10,Delhi,Clothing,5.0,1221.79,5.0,5803.52
2024-08-25,Chennai,Sports,7.0,2404.09,15.0,14304.32
2025-12-09,Mumbai,Groceries,7.0,358.97,10.0,2261.49
2024-07-05,Delhi,Sports,5.0,1900.59,,7602.36
2025-09-28,Pune,Electronics,6.0,11683.18,10.0,63089.15
2024-11-12,Pune,Groceries,10.0,205.46,0.0,2054.63
2024-11-12,Pune,Groceries,5.0,285.46,15.0,1213.22
2024-11-26,Pune,Beauty,6.0,587.37,15.0,2995.6
2025-04-08,Mumbai,Clothing,5.0,1193.45,5.0,5668.9
2024-04-15,Delhi,Groceries,7.0,406.98,20.0,2279.11
2024-10-02,Bangalore,Home & Kitchen,9.0,2038.46,10.0,16511.54
2025-04-21,Delhi,Groceries,4.0,329.63,5.0,1252.58
2025-04-05,Chennai,Home & Kitchen,8.0,1680.39,10.0,12098.79
2025-10-14,Chennai,Home & Kitchen,7.0,1804.48,10.0,11368.2
2025-03-01,Chennai,Clothing,13.0,1237.03,5.0,15277.27
2024-07-14,Delhi,Beauty,5.0,881.89,5.0,4189.0
2024-10-29,Bangalore,Groceries,6.0,483.02,20.0,2318.48
2024-05-30,Mumbai,Beauty,9.0,671.22,0.0,6040.99
2025-09-29,Mumbai,Groceries,2.0,315.88,5.0,600.17
2024-05-07,Mumbai,Groceries,5.0,501.3,10.0,2255.84
2024-09-17,Mumbai,Groceries,2.0,409.94,5.0,778.88
2024-05-10,Mumbai,Clothing,5.0,1180.69,10.0,5313.09
2024-08-19,Pune,Groceries,3.0,415.21,10.0,1121.08
2025-12-04,Pune,Clothing,10.0,1278.54,5.0,12146.09
2025-09-17,Bangalore,Clothing,5.0,1553.44,15.0,6602.14
2024-05-22,Delhi,Electronics,6.0,5989.04,0.0,35934.25
2025-10-13,Bangalore,Clothing,10.0,1402.29,15.0,11919.49
2025-08-10,Chennai,Clothing,4.0,1052.39,15.0,3578.13
2024-12-07,Pune,Electronics,5.0,7875.02,15.0,33468.82
2024-08-06,Mumbai,Clothing,3.0,1008.58,0.0,3025.75
2024-05-10,Bangalore,Groceries,7.0,493.24,10.0,3107.39
2025-04-13,Delhi,Beauty,6.0,575.24,5.0,3278.89
2025-01-09,Delhi,Home & Kitchen,18.0,1926.83,15.0,29480.52
2024-01-03,Mumbai,Clothing,5.0,1102.07,10.0,4959.33
2024-03-15,Delhi,Home & Kitchen,11.0,1621.07,0.0,17831.82
2024-01-01,Pune,Groceries,3.0,363.94,0.0,1091.82
2024-10-13,Mumbai,Clothing,13.0,1538.08,10.0,17995.51
2025-03-21,Chennai,Electronics,8.0,11886.91,10.0,85585.74
2024-04-15,Mumbai,Electronics,9.0,8633.39,10.0,69930.44
2025-12-23,Chennai,Sports,7.0,3024.87,20.0,16939.25
2025-07-30,Delhi,Home & Kitchen,2.0,1818.4,0.0,3636.79
2025-09-11,Delhi,Home & Kitchen,6.0,1756.61,0.0,10539.65
2025-03-04,Bangalore,Groceries,11.0,322.01,5.0,3364.96
2025-08-23,Bangalore,Sports,3.0,2381.73,5.0,6787.92
2024-09-22,Pune,Clothing,4.0,1236.36,5.0,4698.17
2025-11-26,Chennai,Home & Kitchen,9.0,1769.17,0.0,15922.56
2025-09-17,Bangalore,Electronics,5.0,9432.9,0.0,47164.49
2024-08-31,Delhi,Electronics,7.0,7782.7,0.0,54478.9
2024-02-03,Mumbai,Home & Kitchen,5.0,2094.9,20.0,8379.59
2025-10-29,Delhi,Groceries,12.0,304.93,0.0,3659.19
2024-01-14,Delhi,Home & Kitchen,6.0,1502.9,5.0,8566.52
2024-09-05,Mumbai,Electronics,6.0,7595.9,10.0,41017.86
2025-09-05,Mumbai,Clothing,7.0,1285.97,5.0,8551.7
2025-03-23,Mumbai,Groceries,8.0,421.73,5.0,3205.15
2024-08-01,Pune,Clothing,8.0,709.11,10.0,5105.61
2025-07-22,Delhi,Home & Kitchen,8.0,2048.7,10.0,14750.66
2024-11-11,Mumbai,Clothing,8.0,905.9,15.0,6160.14
2025-09-08,Bangalore,Electronics,9.0,8534.48,10.0,69129.26
2024-11-04,Bangalore,Groceries,9.0,409.67,15.0,3133.94
2024-09-09,Mumbai,Home & Kitchen,8.0,2038.73,25.0,12232.36
2025-01-08,Delhi,Sports,4.0,2330.2,0.0,9320.8
2024-02-22,Delhi,Sports,5.0,2216.68,10.0,9975.07
2024-12-19,Mumbai,Clothing,9.0,1109.16,5.0,9483.29
2024-03-14,Mumbai,Electronics,11.0,7575.47,25.0,62497.64
2024-01-10,Bangalore,Home & Kitchen,8.0,2284.35,0.0,18274.77
2024-10-09,Delhi,Clothing,12.0,982.35,20.0,9430.56
2025-09-20,Delhi,Groceries,4.0,291.52,20.0,932.88
2025-11-05,Delhi,Electronics,9.0,8421.66,10.0,68215.48
2025-07-18,Mumbai,Groceries,6.0,473.67,5.0,2699.94
2024-02-03,Delhi,Electronics,7.0,5180.34,5.0,34449.24
2025-03-08,Delhi,Home & Kitchen,8.0,2061.55,0.0,16492.42
2024-07-07,Delhi,Sports,8.0,2304.64,5.0,17515.24
2025-01-30,Chennai,Clothing,10.0,1101.35,0.0,11013.51
2025-04-03,Bangalore,Groceries,6.0,434.81,5.0,2478.44
2024-10-22,Mumbai,Electronics,4.0,12049.95,10.0,43379.81
2025-10-13,Chennai,Groceries,10.0,405.0,10.0,3645.02
2024-07-23,Mumbai,Beauty,7.0,592.75,0.0,4149.26
2025-01-29,Pune,Groceries,3.0,404.1,25.0,909.22
2024-10-10,Mumbai,Sports,7.0,1977.68,10.0,12459.38
2025-09-05,Mumbai,Groceries,12.0,400.99,0.0,4811.92
2025-06-17,Mumbai,Home & Kitchen,8.0,1881.07,5.0,14296.14
2024-09-04,Delhi,Groceries,8.0,382.97,5.0,2910.54
2024-09-16,Mumbai,Clothing,5.0,1003.91,5.0,4768.57
2025-04-29,Pune,Electronics,11.0,8822.67,10.0,87344.43
2025-05-12,Delhi,Groceries,13.0,291.48,10.0,3410.27
2024-09-05,Bangalore,Clothing,7.0,1126.0,5.0,7487.92
2025-10-01,Delhi,Electronics,12.0,8313.44,0.0,99761.34
2024-06-22,Delhi,Electronics,5.0,7348.85,0.0,36744.26
2025-03-11,Delhi,Sports,10.0,1716.24,20.0,13729.93
2025-05-04,Mumbai,Electronics,8.0,7909.05,0.0,63272.41
2025-12-15,Mumbai,Electronics,6.0,6794.31,15.0,34650.97
2024-11-04,Delhi,Clothing,7.0,1136.5,10.0,7159.92
2024-04-09,Chennai,Groceries,5.0,287.69,25.0,1078.82
2024-07-06,Mumbai,Sports,6.0,2103.83,10.0,11360.67
2024-05-26,Delhi,Home & Kitchen,2.0,1711.47,25.0,2567.21
2025-08-28,Mumbai,Electronics,6.0,8926.49,5.0,50880.98
2025-01-20,Mumbai,Clothing,8.0,1139.1,15.0,7745.9
2025-11-16,Mumbai,Groceries,11.0,406.1,0.0,4467.08
2024-08-10,Chennai,Clothing,6.0,1108.89,25.0,4989.98
2024-02-15,Chennai,Beauty,7.0,612.57,5.0,4073.56
2024-06-04,Bangalore,Electronics,7.0,8063.88,10.0,50802.47
2025-09-24,Pune,Groceries,8.0,350.26,0.0,2802.06
2025-02-08,Mumbai,Clothing,5.0,1144.52,0.0,5722.58
2025-11-29,Pune,Electronics,5.0,5272.2,5.0,25042.95
2025-07-19,Mumbai,Electronics,10.0,6150.83,0.0,61508.31
2024-09-13,Mumbai,Electronics,5.0,10743.63,0.0,53718.14
2024-12-03,Mumbai,Sports,8.0,3123.5,0.0,24987.98
2024-10-23,Pune,Groceries,6.0,332.91,15.0,1697.84
2024-02-24,Chennai,Sports,8.0,2216.86,0.0,17734.85
2024-07-11,Delhi,Electronics,10.0,7983.35,15.0,67858.44
2024-05-29,Chennai,Clothing,6.0,1238.27,0.0,7429.62
2025-12-26,Delhi,Groceries,6.0,371.49,10.0,2006.03
2024-02-23,Mumbai,Groceries,9.0,317.83,5.0,2717.43
2024-12-19,Mumbai,Electronics,6.0,4287.93,20.0,20582.08
2025-09-20,Chennai,Groceries,4.0,369.97,5.0,1405.89
2025-06-24,Pune,Groceries,1.0,324.66,0.0,324.66
2025-02-21,Delhi,Electronics,8.0,12976.02,15.0,88236.96
2024-04-13,Pune,Clothing,9.0,1010.81,5.0,8642.4
2025-07-31,Pune,Groceries,5.0,359.51,15.0,1527.92
2025-11-02,Mumbai,Groceries,6.0,364.3,0.0,2185.79
2024-03-21,Pune,Home & Kitchen,8.0,1868.45,5.0,14200.25
2024-01-23,Mumbai,Clothing,9.0,1075.48,0.0,9679.35
2025-08-10,Mumbai,Electronics,3.0,7524.65,5.0,21445.26
2025-04-05,Chennai,Groceries,10.0,366.74,0.0,3667.39
2024-02-19,Delhi,Electronics,3.0,9804.14,0.0,29412.41
2024-06-09,Pune,Home & Kitchen,5.0,1626.35,0.0,8131.76
2024-04-28,Mumbai,Home & Kitchen,7.0,1924.44,5.0,12797.5
2024-03-22,Delhi,Electronics,5.0,12062.05,15.0,51263.73
2025-05-03,Bangalore,Electronics,5.0,8428.6,10.0,37928.71
2025-05-18,Pune,Clothing,6.0,1304.84,0.0,7829.02
2024-07-07,Mumbai,Groceries,4.0,424.42,10.0,1527.9
2024-05-10,Mumbai,Home & Kitchen,3.0,1606.01,0.0,4818.04
2025-06-25,Chennai,Electronics,8.0,9470.5,10.0,68187.59
2024-01-21,Mumbai,Beauty,4.0,856.77,0.0,3427.1
2024-11-08,Pune,Groceries,13.0,344.87,0.0,4483.27
2025-04-13,Mumbai,Home & Kitchen,8.0,1541.06,0.0,12328.5
2024-02-18,Bangalore,Electronics,10.0,7681.18,0.0,76811.79
2025-06-01,Bangalore,Groceries,7.0,356.27,5.0,2369.22
2024-02-08,Bangalore,Clothing,4.0,1431.74,5.0,5440.63
2025-07-11,Pune,Clothing,7.0,1350.84,5.0,8983.12
2025-09-12,Bangalore,Groceries,11.0,256.83,0.0,2825.14
2024-11-27,Mumbai,Electronics,6.0,12024.13,0.0,72144.78
2024-11-10,Chennai,Groceries,10.0,360.8,0.0,3608.0
2024-06-17,Chennai,Home & Kitchen,9.0,1305.1,0.0,11745.87
2025-02-11,Delhi,Beauty,11.0,988.77,0.0,10876.43
2024-04-17,Chennai,Electronics,7.0,7076.07,15.0,42102.64
2024-01-14,Chennai,Beauty,2.0,744.38,0.0,1488.75
2025-11-05,Bangalore,Beauty,8.0,646.15,15.0,4393.84
2025-01-19,Bangalore,Sports,3.0,1696.12,15.0,4325.1
2024-01-09,Pune,Electronics,9.0,8747.17,0.0,78724.5
2024-11-26,Mumbai,Clothing,10.0,1227.03,0.0,12270.28
2025-11-01,Mumbai,Clothing,7.0,1115.79,0.0,7810.51
2024-10-19,Pune,Groceries,8.0,374.24,15.0,2544.84
2024-10-19,Bangalore,Clothing,11.0,1396.07,25.0,11517.56
2024-05-10,Delhi,Home & Kitchen,2.0,1316.36,0.0,2632.72
2025-05-09,Mumbai,Clothing,4.0,1367.15,10.0,4921.76
2024-03-02,Pune,Clothing,8.0,950.55,10.0,6843.99
2025-03-16,Bangalore,Home & Kitchen,6.0,1639.13,20.0,7867.84
2025-06-12,Pune,Home & Kitchen,8.0,1813.73,0.0,14509.85
2025-02-05,Mumbai,Beauty,6.0,484.42,0.0,2906.54
2024-04-27,Mumbai,Clothing,5.0,1458.32,10.0,6562.45
2024-10-17,Mumbai,Electronics,4.0,8871.06,10.0,31935.81
2024-07-30,Bangalore,Beauty,1.0,689.33,15.0,585.93
2025-03-14,Delhi,Electronics,11.0,9182.61,25.0,75756.53
2024-09-04,Delhi,Clothing,5.0,1544.83,0.0,7724.17
2024-04-12,Mumbai,Groceries,8.0,346.89,5.0,2636.38
2024-02-06,Bangalore,Electronics,4.0,8528.06,15.0,28995.41
2024-09-06,Bangalore,Electronics,9.0,7947.82,15.0,60800.86
2024-03-08,Delhi,Clothing,8.0,1241.42,10.0,8938.26
2024-07-23,Chennai,Groceries,7.0,380.42,0.0,2662.94
2025-12-20,Delhi,Beauty,8.0,634.26,5.0,4820.38
2025-10-17,Chennai,Groceries,6.0,409.29,0.0,2455.72
2024-02-05,Pune,Electronics,2.0,10340.67,5.0,19647.27
2024-08-03,Pune,Clothing,6.0,1364.78,0.0,8188.68
2024-06-01,Mumbai,Electronics,6.0,6220.88,0.0,37325.27
2025-08-29,Mumbai,Groceries,7.0,266.72,5.0,1773.68
2025-05-26,Bangalore,Electronics,3.0,7727.8,25.0,17387.55
2024-08-21,Delhi,Electronics,4.0,7077.74,20.0,22648.76
2024-09-08,Mumbai,Beauty,5.0,783.92,10.0,3527.63
2024-09-26,Mumbai,Electronics,9.0,6368.72,25.0,42988.85
2024-04-20,Mumbai,Electronics,7.0,9939.78,25.0,52183.83
2024-07-25,Chennai,Electronics,6.0,6502.84,15.0,33164.5
2024-03-27,Delhi,Groceries,3.0,272.71,5.0,777.21
2024-06-05,Mumbai,Sports,8.0,1790.56,10.0,12892.01
2025-05-01,Mumbai,Electronics,7.0,7778.33,15.0,46281.08
2025-09-25,Delhi,Beauty,10.0,923.59,20.0,7388.7
2024-06-29,Pune,Electronics,2.0,10060.46,0.0,20120.93
2024-11-19,Chennai,Clothing,13.0,1326.89,10.0,15524.65
2024-05-27,Bangalore,Sports,6.0,2457.95,0.0,14747.72
2025-09-18,Mumbai,Groceries,5.0,480.58,0.0,2402.88
2025-03-31,Mumbai,Home & Kitchen,9.0,2053.83,15.0,15711.8
2025-05-21,Bangalore,Clothing,8.0,1192.87,0.0,9542.99
2024-01-01,Mumbai,Electronics,6.0,7847.61,15.0,40022.8
2024-09-09,Mumbai,Electronics,11.0,9436.61,0.0,103802.69
2024-12-04,Mumbai,Beauty,10.0,671.34,0.0,6713.41
2025-08-30,Chennai,Groceries,8.0,448.46,0.0,3587.66
2025-05-07,Pune,Clothing,3.0,1112.35,10.0,3003.35
2025-09-11,Delhi,Beauty,5.0,551.19,10.0,2480.34
2025-05-15,Pune,Groceries,8.0,219.93,0.0,1759.44
2025-11-30,Delhi,Groceries,9.0,345.97,15.0,2646.64
2024-12-28,Chennai,Home & Kitchen,18.0,2319.47,0.0,41750.47
2024-09-16,Mumbai,Electronics,3.0,9335.11,0.0,28005.32
2024-08-24,Delhi,Groceries,5.0,244.95,0.0,1224.76
2024-10-06,Pune,Groceries,8.0,316.13,15.0,2149.71
2025-02-19,Delhi,Clothing,5.0,1162.29,15.0,4939.73
2025-03-08,Pune,Clothing,7.0,1075.24,5.0,7150.35
2024-11-22,Mumbai,Beauty,9.0,406.48,5.0,3475.41
2024-01-28,Mumbai,Groceries,10.0,369.71,15.0,3142.56
2025-07-16,Pune,Home & Kitchen,6.0,2024.96,25.0,9112.3
2024-03-27,Mumbai,Electronics,9.0,4637.97,0.0,41741.77
2025-07-24,Pune,Groceries,7.0,340.07,10.0,2142.41
2025-12-11,Bangalore,Beauty,8.0,611.12,5.0,4644.5
2024-08-18,Mumbai,Clothing,5.0,1116.81,0.0,5584.06
2024-09-27,Delhi,Clothing,11.0,1278.77,10.0,12659.86
2025-02-13,Delhi,Clothing,12.0,1212.99,10.0,13100.27
2024-08-18,Mumbai,Clothing,6.0,1163.16,10.0,6281.06
2024-09-23,Delhi,Groceries,10.0,308.55,0.0,3085.53
2025-10-27,Mumbai,Electronics,8.0,6043.96,10.0,43516.49
2025-12-03,Delhi,Electronics,8.0,7363.87,0.0,58910.95
2025-10-30,Bangalore,Electronics,8.0,8412.52,5.0,63935.13
2024-12-10,Mumbai,Clothing,7.0,825.48,5.0,5489.45
2024-08-12,Delhi,Groceries,6.0,395.36,25.0,1779.13
2024-02-12,Bangalore,Groceries,6.0,422.32,15.0,2153.85
2024-08-29,Pune,Sports,7.0,2296.29,0.0,16074.06
2025-02-10,Pune,Beauty,8.0,492.26,0.0,3938.07
2024-11-09,Mumbai,Sports,7.0,2783.83,5.0,18512.44
2025-09-29,Mumbai,Groceries,8.0,360.02,5.0,2736.16
2025-01-11,Pune,Electronics,9.0,8779.98,0.0,79019.83
2024-04-28,Delhi,Electronics,11.0,6957.71,15.0,65054.58
2024-10-21,Bangalore,Beauty,7.0,497.54,5.0,3308.66
2025-02-25,Mumbai,Sports,6.0,2458.55,10.0,13276.15
2025-11-29,Bangalore,Beauty,7.0,620.66,0.0,4344.59
2025-01-29,Delhi,Home & Kitchen,3.0,2116.09,25.0,4761.2
2024-10-12,Pune,Groceries,9.0,302.32,5.0,2584.81
2025-03-04,Mumbai,Clothing,11.0,1303.83,15.0,12190.85
2024-11-17,Delhi,Clothing,11.0,1275.52,10.0,12627.67
2025-07-25,Delhi,Electronics,5.0,4718.84,10.0,21234.76
2024-11-12,Delhi,Home & Kitchen,12.0,2063.24,10.0,22283.04
2025-06-28,Pune,Clothing,4.0,1226.78,0.0,4907.11
2024-02-02,Bangalore,Clothing,1.0,1278.76,20.0,1023.01
2025-11-24,Pune,Clothing,6.0,1049.76,15.0,5353.78
2024-11-06,Mumbai,Electronics,12.0,8100.4,10.0,87484.35
2024-05-31,Mumbai,Groceries,5.0,273.24,0.0,1366.21
2024-11-14,Bangalore,Home & Kitchen,9.0,1886.76,0.0,16980.85
2025-10-18,Bangalore,Clothing,7.0,1512.29,5.0,10056.74
2025-08-18,Delhi,Groceries,5.0,480.47,0.0,2402.36
2025-08-18,Chennai,Beauty,4.0,654.97,0.0,2619.89
2025-02-28,Pune,Clothing,5.0,1001.18,10.0,4505.32
2025-08-12,Delhi,Electronics,8.0,8851.22,10.0,63728.76
2024-03-04,Bangalore,Electronics,10.0,4892.87,0.0,48928.67
2024-08-08,Mumbai,Sports,7.0,2894.95,10.0,18238.2
2025-01-06,Delhi,Sports,3.0,1915.5,10.0,5171.86
2024-06-21,Delhi,Electronics,7.0,8051.76,5.0,53544.23
2025-12-08,Mumbai,Clothing,9.0,1270.45,10.0,10290.66
2025-07-23,Bangalore,Electronics,4.0,7174.18,0.0,28696.7
2025-08-14,Mumbai,Electronics,1.0,6735.88,0.0,6735.88
2025-09-15,Mumbai,Groceries,2.0,207.0,15.0,351.89
2025-06-08,Bangalore,Groceries,3.0,394.49,0.0,1183.47
2025-09-24,Mumbai,Groceries,7.0,304.0,0.0,2127.98
2024-12-09,Pune,Sports,11.0,2458.13,5.0,25687.46
