Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue,Month,MonthName,Quarter,Weekday
2025-03-31,Delhi,Groceries,6.0,329.59,10.0,1779.79,3,Mar,1,Monday
2024-11-24,Chennai,Groceries,4.0,264.39,5.0,1004.68,11,Nov,4,Sunday
2025-10-03,Pune,Sports,7.0,1714.0,5.0,11398.1,10,Oct,4,Friday
2025-10-06,Delhi,Electronics,13.0,8558.9,5.0,105702.42,10,Oct,4,Monday
2025-07-01,Chennai,Electronics,7.0,8512.08,10.0,53626.1,7,Jul,3,Tuesday
2024-05-29,Bangalore,Clothing,9.0,1242.58,0.0,11183.22,5,May,2,Wednesday
2025-09-29,Pune,Groceries,11.0,397.01,20.0,3493.69,9,Sep,3,Monday
2025-12-10,Delhi,Beauty,8.0,844.4,20.0,5404.16,12,Dec,4,Wednesday
2025-06-07,Delhi,Electronics,10.0,8534.14,0.0,85341.4,6,Jun,2,Saturday
2024-07-15,Pune,Home & Kitchen,14.0,1653.33,5.0,21989.29,7,Jul,3,Monday
2025-10-25,Mumbai,Groceries,11.0,395.26,0.0,4347.86,10,Oct,4,Saturday
2025-08-08,Mumbai,Electronics,5.0,9960.63,10.0,44822.84,8,Aug,3,Friday
2024-06-28,Pune,Clothing,3.0,1305.13,10.0,3523.85,6,Jun,2,Friday
2025-01-05,Mumbai,Electronics,5.0,7268.37,20.0,29073.48,1,Jan,1,Sunday
2024-09-23,Mumbai,Electronics,4.0,5347.0,10.0,19249.2,9,Sep,3,Monday
2025-03-23,Pune,Electronics,2.0,9251.06,5.0,17577.01,3,Mar,1,Sunday
2025-08-06,Pune,Groceries,7.0,281.97,20.0,1579.03,8,Aug,3,Wednesday
2024-07-09,Mumbai,Groceries,9.0,348.28,15.0,2664.34,7,Jul,3,Tuesday
2024-02-09,Pune,Groceries,2.0,327.99,0.0,655.98,2,Feb,1,Friday
2024-07-12,Mumbai,Clothing,7.0,1746.52,0.0,12225.64,7,Jul,3,Friday
2024-03-22,Bangalore,Electronics,8.0,7489.4,25.0,44936.4,3,Mar,1,Friday
2025-12-19,Mumbai,Electronics,13.0,9889.03,10.0,115701.65,12,Dec,4,Friday
2024-04-22,Delhi,Groceries,6.0,258.09,5.0,1471.11,4,Apr,2,Monday
2024-12-22,Bangalore,Sports,13.0,2002.24,10.0,23426.21,12,Dec,4,Sunday
2025-01-31,Delhi,Groceries,6.0,256.24,10.0,1383.7,1,Jan,1,Friday
2024-10-18,Delhi,Electronics,5.0,9256.63,25.0,34712.36,10,Oct,4,Friday
2024-03-30,Delhi,Clothing,9.0,654.69,20.0,4713.77,3,Mar,1,Saturday
2025-11-16,Pune,Electronics,7.0,8566.83,10.0,53971.03,11,Nov,4,Sunday
2025-09-22,Pune,Home & Kitchen,4.0,2359.04,15.0,8020.74,9,Sep,3,Monday
2025-09-15,Bangalore,Electronics,6.0,9150.41,15.0,46667.09,9,Sep,3,Monday
2024-05-31,Mumbai,Sports,5.0,1945.32,0.0,9726.6,5,May,2,Friday
2024-06-27,Delhi,Beauty,9.0,587.42,15.0,4493.76,6,Jun,2,Thursday
2024-03-14,Delhi,Clothing,11.0,1794.86,0.0,19743.46,3,Mar,1,Thursday
2024-12-31,Bangalore,Electronics,7.0,8885.0,5.0,59085.25,12,Dec,4,Tuesday
2025-04-20,Mumbai,Electronics,12.0,6444.33,5.0,73465.36,4,Apr,2,Sunday
2025-08-08,Pune,Clothing,7.0,1034.9,10.0,6519.87,8,Aug,3,Friday
2024-09-29,Mumbai,Electronics,4.0,9067.84,15.0,30830.66,9,Sep,3,Sunday
2025-11-05,Bangalore,Electronics,9.0,10102.81,0.0,90925.29,11,Nov,4,Wednesday
2025-04-13,Bangalore,Electronics,6.0,9491.58,0.0,56949.48,4,Apr,2,Sunday
2025-07-23,Delhi,Clothing,1.0,1787.93,0.0,1787.93,7,Jul,3,Wednesday
2024-03-24,Delhi,Electronics,4.0,8298.23,5.0,31533.27,3,Mar,1,Sunday
2024-01-06,Pune,Home & Kitchen,6.0,1793.19,15.0,9145.27,1,Jan,1,Saturday
2025-09-16,Delhi,Home & Kitchen,5.0,1406.3,0.0,7031.5,9,Sep,3,Tuesday
2025-11-15,Delhi,Groceries,10.0,338.42,0.0,3384.2,11,Nov,4,Saturday
2025-06-28,Mumbai,Groceries,7.0,358.64,15.0,2133.91,6,Jun,2,Saturday
2024-09-10,Delhi,Electronics,4.0,8009.86,20.0,25631.55,9,Sep,3,Tuesday
2024-10-08,Delhi,Groceries,5.0,318.65,0.0,1593.25,10,Oct,4,Tuesday
2024-02-09,Bangalore,Electronics,8.0,9964.4,0.0,79715.2,2,Feb,1,Friday
2025-01-01,Delhi,Clothing,8.0,1025.32,5.0,7792.43,1,Jan,1,Wednesday
2025-11-17,Mumbai,Electronics,6.0,9076.55,0.0,54459.3,11,Nov,4,Monday
2024-08-27,Delhi,Clothing,5.0,1226.67,0.0,6133.35,8,Aug,3,Tuesday
2024-05-25,Pune,Electronics,7.0,9607.5,0.0,67252.5,5,May,2,Saturday
2025-04-18,Delhi,Clothing,7.0,1231.3,5.0,8188.14,4,Apr,2,Friday
2025-11-08,Mumbai,Groceries,12.0,372.46,20.0,3575.62,11,Nov,4,Saturday
2025-12-21,Pune,Home & Kitchen,8.0,1814.43,0.0,14515.44,12,Dec,4,Sunday
2025-07-08,Chennai,Clothing,4.0,1378.03,5.0,5236.51,7,Jul,3,Tuesday
2025-07-05,Pune,Clothing,5.0,887.24,0.0,4436.2,7,Jul,3,Saturday
2025-07-10,Chennai,Clothing,6.0,1163.81,15.0,5935.43,7,Jul,3,Thursday
2024-02-15,Chennai,Electronics,6.0,8896.36,5.0,50709.25,2,Feb,1,Thursday
2025-05-22,Mumbai,Groceries,8.0,477.01,0.0,3816.08,5,May,2,Thursday
2025-07-18,Bangalore,Electronics,10.0,8956.2,5.0,85083.9,7,Jul,3,Friday
2024-05-12,Delhi,Electronics,7.0,5520.89,0.0,38646.23,5,May,2,Sunday
2025-09-23,Mumbai,Beauty,7.0,545.8,0.0,3820.6,9,Sep,3,Tuesday
2025-01-15,Mumbai,Electronics,1.0,8216.74,0.0,8216.74,1,Jan,1,Wednesday
2024-05-13,Mumbai,Groceries,6.0,319.77,15.0,1630.83,5,May,2,Monday
2025-07-06,Bangalore,Beauty,7.0,687.71,20.0,3851.18,7,Jul,3,Sunday
2025-04-15,Bangalore,Groceries,5.0,316.58,5.0,1503.76,4,Apr,2,Tuesday
2025-03-19,Chennai,Groceries,7.0,296.82,5.0,1973.85,3,Mar,1,Wednesday
2024-02-12,Delhi,Sports,8.0,2737.2,5.0,20802.72,2,Feb,1,Monday
2024-11-28,Delhi,Clothing,13.0,1066.82,0.0,13868.66,11,Nov,4,Thursday
2024-08-08,Mumbai,Clothing,4.0,1361.69,0.0,5446.76,8,Aug,3,Thursday
2024-05-13,Delhi,Home & Kitchen,6.0,1575.69,5.0,8981.43,5,May,2,Monday
2024-06-13,Chennai,Groceries,3.0,384.47,20.0,922.73,6,Jun,2,Thursday
2024-09-20,Chennai,Electronics,6.0,6385.48,10.0,34481.59,9,Sep,3,Friday
2025-03-05,Chennai,Electronics,5.0,8430.44,0.0,42152.2,3,Mar,1,Wednesday
2024-04-09,Mumbai,Clothing,8.0,1192.48,10.0,8585.86,4,Apr,2,Tuesday
2025-05-30,Bangalore,Electronics,8.0,7344.51,10.0,52880.47,5,May,2,Friday
2025-07-02,Mumbai,Home & Kitchen,5.0,1693.87,0.0,8469.35,7,Jul,3,Wednesday
2024-11-13,Pune,Clothing,5.0,913.13,10.0,4109.08,11,Nov,4,Wednesday
2025-11-07,Bangalore,Sports,4.0,1952.38,0.0,7809.52,11,Nov,4,Friday
2024-04-24,Bangalore,Home & Kitchen,5.0,1764.61,0.0,8823.05,4,Apr,2,Wednesday
2024-11-14,Bangalore,Home & Kitchen,10.0,1458.18,10.0,13123.62,11,Nov,4,Thursday
2025-01-20,Mumbai,Clothing,9.0,1606.28,0.0,14456.52,1,Jan,1,Monday
2024-05-21,Chennai,Groceries,3.0,305.93,15.0,780.12,5,May,2,Tuesday
2024-03-17,Delhi,Sports,5.0,1158.21,0.0,5791.05,3,Mar,1,Sunday
2025-05-26,Delhi,Groceries,9.0,394.59,10.0,3196.18,5,May,2,Monday
2025-07-30,Chennai,Electronics,10.0,9785.84,0.0,97858.4,7,Jul,3,Wednesday
2024-09-26,Mumbai,Groceries,4.0,297.02,0.0,1188.08,9,Sep,3,Thursday
2025-12-10,Mumbai,Sports,10.0,1428.6,20.0,11428.8,12,Dec,4,Wednesday
2024-09-05,Delhi,Groceries,3.0,473.87,10.0,1279.45,9,Sep,3,Thursday
2024-03-23,Chennai,Beauty,10.0,617.1,10.0,5553.9,3,Mar,1,Saturday
2025-10-08,Bangalore,Sports,7.0,2601.32,0.0,18209.24,10,Oct,4,Wednesday
2024-03-09,Mumbai,Electronics,7.0,4289.35,0.0,30025.45,3,Mar,1,Saturday
2024-11-03,Delhi,Groceries,6.0,284.79,25.0,1281.56,11,Nov,4,Sunday
2025-07-25,Delhi,Clothing,8.0,868.41,5.0,6599.92,7,Jul,3,Friday
2025-09-10,Bangalore,Home & Kitchen,6.0,1776.0,5.0,10123.2,9,Sep,3,Wednesday
2025-02-18,Pune,Clothing,6.0,1022.08,0.0,6132.48,2,Feb,1,Tuesday
2024-12-21,Delhi,Home & Kitchen,13.0,1700.06,5.0,20995.74,12,Dec,4,Saturday
2025-06-25,Bangalore,Clothing,6.0,1313.6,15.0,6699.36,6,Jun,2,Wednesday
2025-09-06,Mumbai,Groceries,6.0,395.34,10.0,2134.84,9,Sep,3,Saturday
2025-03-29,Chennai,Electronics,10.0,7954.21,0.0,79542.1,3,Mar,1,Saturday
2025-12-05,Delhi,Sports,8.0,2634.0,5.0,20018.4,12,Dec,4,Friday
2025-10-28,Mumbai,Electronics,6.0,5525.19,0.0,33151.14,10,Oct,4,Tuesday
2024-05-06,Pune,Electronics,6.0,10226.51,5.0,58291.11,5,May,2,Monday
2025-04-12,Pune,Sports,3.0,2344.91,10.0,6331.26,4,Apr,2,Saturday
2025-04-01,Chennai,Clothing,11.0,1566.89,20.0,13788.63,4,Apr,2,Tuesday
2024-08-25,Mumbai,Electronics,4.0,9535.64,0.0,38142.56,8,Aug,3,Sunday
2024-02-08,Bangalore,Home & Kitchen,9.0,1402.73,20.0,10099.66,2,Feb,1,Thursday
2025-07-06,Mumbai,Electronics,7.0,5697.42,0.0,39881.94,7,Jul,3,Sunday
2024-02-24,Pune,Electronics,8.0,9157.78,5.0,69599.13,2,Feb,1,Saturday
2025-03-17,Mumbai,Sports,4.0,3096.88,10.0,11148.77,3,Mar,1,Monday
2025-06-24,Pune,Electronics,6.0,8521.85,20.0,40904.88,6,Jun,2,Tuesday
2024-09-12,Bangalore,Clothing,6.0,1188.39,0.0,7130.34,9,Sep,3,Thursday
2025-09-19,Pune,Groceries,4.0,306.02,10.0,1101.67,9,Sep,3,Friday
2024-08-06,Bangalore,Electronics,7.0,10761.99,5.0,71567.23,8,Aug,3,Tuesday
2024-02-06,Delhi,Beauty,6.0,795.61,25.0,3580.24,2,Feb,1,Tuesday
2024-09-04,Mumbai,Groceries,4.0,249.92,0.0,999.68,9,Sep,3,Wednesday
2024-07-06,Bangalore,Groceries,2.0,396.25,15.0,673.62,7,Jul,3,Saturday
2025-01-08,Pune,Home & Kitchen,7.0,1964.68,10.0,12377.48,1,Jan,1,Wednesday
2024-01-09,Mumbai,Electronics,9.0,9791.21,5.0,83714.85,1,Jan,1,Tuesday
2024-10-13,Mumbai,Electronics,6.0,7874.98,0.0,47249.88,10,Oct,4,Sunday
2025-03-23,Pune,Groceries,12.0,441.12,25.0,3970.08,3,Mar,1,Sunday
2025-12-09,Bangalore,Sports,9.0,2166.55,0.0,19498.95,12,Dec,4,Tuesday
2024-04-29,Mumbai,Home & Kitchen,5.0,1492.77,0.0,7463.85,4,Apr,2,Monday
2025-12-01,Chennai,Sports,7.0,2074.74,20.0,11618.54,12,Dec,4,Monday
2024-06-09,Mumbai,Sports,3.0,1496.99,15.0,3817.32,6,Jun,2,Sunday
2025-05-14,Bangalore,Electronics,5.0,8894.2,0.0,44471.0,5,May,2,Wednesday
2024-01-20,Chennai,Groceries,5.0,285.19,15.0,1212.06,1,Jan,1,Saturday
2025-06-09,Chennai,Clothing,10.0,627.69,0.0,6276.9,6,Jun,2,Monday
2025-08-26,Mumbai,Home & Kitchen,6.0,1875.77,0.0,11254.62,8,Aug,3,Tuesday
2024-04-28,Chennai,Home & Kitchen,5.0,1362.44,5.0,6471.59,4,Apr,2,Sunday
2024-02-06,Mumbai,Home & Kitchen,5.0,1988.79,15.0,8452.36,2,Feb,1,Tuesday
2024-11-13,Bangalore,Clothing,9.0,1529.72,0.0,13767.48,11,Nov,4,Wednesday
2025-07-24,Bangalore,Sports,4.0,1862.61,10.0,6705.4,7,Jul,3,Thursday
2024-09-30,Pune,Sports,6.0,2225.62,10.0,12018.35,9,Sep,3,Monday
2025-08-31,Pune,Clothing,3.0,881.47,10.0,2379.97,8,Aug,3,Sunday
2024-01-07,Delhi,Electronics,8.0,6978.73,10.0,50246.86,1,Jan,1,Sunday
2025-03-15,Mumbai,Groceries,13.0,425.4,0.0,5530.2,3,Mar,1,Saturday
2024-10-29,Mumbai,Groceries,6.0,287.95,5.0,1641.31,10,Oct,4,Tuesday
2024-09-06,Chennai,Groceries,2.0,84.88,20.0,135.81,9,Sep,3,Friday
2024-08-23,Mumbai,Home & Kitchen,5.0,2168.68,20.0,8674.72,8,Aug,3,Friday
2025-04-17,Chennai,Beauty,3.0,466.61,10.0,1259.85,4,Apr,2,Thursday
2025-08-28,Pune,Beauty,4.0,921.02,5.0,3499.88,8,Aug,3,Thursday
2025-09-01,Delhi,Sports,6.0,2331.77,0.0,13990.62,9,Sep,3,Monday
2024-02-23,Chennai,Beauty,7.0,822.02,0.0,5754.14,2,Feb,1,Friday
2025-09-17,Mumbai,Groceries,7.0,256.52,10.0,1616.08,9,Sep,3,Wednesday
2025-03-28,Pune,Home & Kitchen,10.0,1615.4,10.0,14538.6,3,Mar,1,Friday
2024-04-04,Delhi,Beauty,9.0,568.31,25.0,3836.09,4,Apr,2,Thursday
2024-08-22,Bangalore,Groceries,11.0,323.26,0.0,3555.86,8,Aug,3,Thursday
2025-01-21,Bangalore,Sports,2.0,2268.47,10.0,4083.25,1,Jan,1,Tuesday
2024-05-12,Delhi,Sports,10.0,2624.33,5.0,24931.14,5,May,2,Sunday
2024-08-24,Bangalore,Groceries,7.0,360.26,5.0,2395.73,8,Aug,3,Saturday
2025-08-26,Bangalore,Beauty,9.0,469.87,20.0,3383.06,8,Aug,3,Tuesday
2025-02-04,Mumbai,Electronics,6.0,7509.59,0.0,45057.54,2,Feb,1,Tuesday
2025-09-11,Mumbai,Beauty,3.0,810.08,15.0,2065.7,9,Sep,3,Thursday
2025-05-10,Delhi,Home & Kitchen,6.0,2413.63,0.0,14481.78,5,May,2,Saturday
2024-04-08,Chennai,Clothing,5.0,1297.76,0.0,6488.8,4,Apr,2,Monday
2025-02-17,Mumbai,Groceries,4.0,244.98,10.0,881.93,2,Feb,1,Monday
2024-01-24,Bangalore,Beauty,10.0,946.34,0.0,9463.4,1,Jan,1,Wednesday
2025-08-03,Pune,Home & Kitchen,4.0,1747.04,25.0,5241.12,8,Aug,3,Sunday
2025-08-16,Mumbai,Home & Kitchen,5.0,1587.85,25.0,5954.44,8,Aug,3,Saturday
2024-01-19,Delhi,Home & Kitchen,13.0,961.71,10.0,11252.01,1,Jan,1,Friday
2024-06-08,Delhi,Clothing,4.0,957.3,10.0,3446.28,6,Jun,2,Saturday
2024-03-24,Chennai,Groceries,4.0,322.46,0.0,1289.84,3,Mar,1,Sunday
2025-12-09,Bangalore,Sports,11.0,1974.0,0.0,21714.0,12,Dec,4,Tuesday
2025-04-08,Delhi,Electronics,5.0,5531.82,0.0,27659.1,4,Apr,2,Tuesday
2024-10-31,Bangalore,Home & Kitchen,10.0,1841.17,10.0,16570.53,10,Oct,4,Thursday
2024-11-19,Mumbai,Electronics,6.0,7343.52,0.0,44061.12,11,Nov,4,Tuesday
2025-02-16,Bangalore,Sports,3.0,2408.2,0.0,7224.6,2,Feb,1,Sunday
2024-10-13,Mumbai,Groceries,5.0,248.45,20.0,993.8,10,Oct,4,Sunday
2025-06-04,Delhi,Home & Kitchen,6.0,2088.61,10.0,11278.49,6,Jun,2,Wednesday
2025-02-16,Mumbai,Electronics,4.0,8211.18,0.0,32844.72,2,Feb,1,Sunday
2025-02-09,Delhi,Beauty,7.0,521.9,0.0,3653.3,2,Feb,1,Sunday
2024-09-30,Delhi,Clothing,12.0,1032.04,10.0,11146.03,9,Sep,3,Monday
2024-09-01,Pune,Electronics,6.0,7966.53,5.0,45409.22,9,Sep,3,Sunday
2025-11-13,Delhi,Clothing,7.0,1081.56,10.0,6813.83,11,Nov,4,Thursday
2025-07-07,Delhi,Electronics,4.0,7985.91,10.0,28749.28,7,Jul,3,Monday
2025-04-09,Delhi,Sports,10.0,1955.82,25.0,14668.65,4,Apr,2,Wednesday
2024-06-21,Mumbai,Electronics,2.0,9830.25,0.0,19660.5,6,Jun,2,Friday
2024-01-03,Delhi,Electronics,8.0,6037.53,0.0,48300.24,1,Jan,1,Wednesday
2025-01-08,Mumbai,Groceries,8.0,309.55,5.0,2352.58,1,Jan,1,Wednesday
2024-03-17,Mumbai,Electronics,5.0,6302.49,0.0,31512.45,3,Mar,1,Sunday
2025-02-02,Mumbai,Groceries,5.0,348.9,0.0,1744.5,2,Feb,1,Sunday
2024-07-21,Chennai,Clothing,1.0,840.1,10.0,756.09,7,Jul,3,Sunday
2025-05-07,Mumbai,Clothing,5.0,1226.65,0.0,6133.25,5,May,2,Wednesday
2025-11-11,Bangalore,Clothing,9.0,1495.41,0.0,13458.69,11,Nov,4,Tuesday
2025-02-17,Pune,Electronics,7.0,6020.81,0.0,42145.67,2,Feb,1,Monday
2025-05-04,Chennai,Home & Kitchen,3.0,2010.41,0.0,6031.23,5,May,2,Sunday
2024-03-26,Mumbai,Clothing,10.0,1309.95,0.0,13099.5,3,Mar,1,Tuesday
2025-12-05,Mumbai,Sports,12.0,1696.39,5.0,19338.85,12,Dec,4,Friday
2024-04-18,Mumbai,Sports,7.0,2229.78,0.0,15608.46,4,Apr,2,Thursday
2024-07-20,Delhi,Groceries,1.0,255.67,20.0,204.54,7,Jul,3,Saturday
2024-05-09,Chennai,Sports,8.0,2328.31,25.0,13969.86,5,May,2,Thursday
2025-07-03,Mumbai,Clothing,2.0,1445.48,0.0,2890.96,7,Jul,3,Thursday
2025-01-31,Delhi,Electronics,9.0,11573.41,5.0,98952.66,1,Jan,1,Friday
2024-02-08,Delhi,Clothing,6.0,1100.89,20.0,5284.27,2,Feb,1,Thursday
2024-01-21,Delhi,Groceries,4.0,358.43,15.0,1218.66,1,Jan,1,Sunday
2025-07-22,Mumbai,Groceries,6.0,397.81,5.0,2267.52,7,Jul,3,Tuesday
2025-10-23,Pune,Groceries,3.0,370.22,25.0,833.0,10,Oct,4,Thursday
2025-09-27,Delhi,Electronics,4.0,9310.08,0.0,37240.32,9,Sep,3,Saturday
2024-08-05,Pune,Groceries,8.0,312.49,10.0,2249.93,8,Aug,3,Monday
2025-01-18,Pune,Sports,4.0,2344.92,10.0,8441.71,1,Jan,1,Saturday
2024-05-06,Mumbai,Home & Kitchen,8.0,985.87,0.0,7886.96,5,May,2,Monday
2024-11-25,Bangalore,Clothing,10.0,946.06,0.0,9460.6,11,Nov,4,Monday
2024-07-31,Bangalore,Clothing,6.0,1550.23,10.0,8371.24,7,Jul,3,Wednesday
2024-10-25,Bangalore,Clothing,6.0,1359.32,10.0,7340.33,10,Oct,4,Friday
2025-05-14,Pune,Electronics,2.0,6648.93,10.0,11968.07,5,May,2,Wednesday
2024-09-02,Bangalore,Beauty,6.0,562.07,0.0,3372.42,9,Sep,3,Monday
2024-04-23,Chennai,Electronics,7.0,9217.37,0.0,64521.59,4,Apr,2,Tuesday
2024-01-12,Mumbai,Home & Kitchen,8.0,1243.57,0.0,9948.56,1,Jan,1,Friday
2025-07-12,Chennai,Groceries,6.0,349.29,20.0,1676.59,7,Jul,3,Saturday
2025-09-18,Delhi,Electronics,5.0,8485.38,10.0,38184.21,9,Sep,3,Thursday
2025-03-06,Delhi,Home & Kitchen,8.0,2312.59,0.0,18500.72,3,Mar,1,Thursday
2024-07-12,Mumbai,Beauty,10.0,617.85,5.0,5869.58,7,Jul,3,Friday
2025-04-23,Bangalore,Groceries,8.0,293.15,0.0,2345.2,4,Apr,2,Wednesday
2024-02-02,Bangalore,Electronics,10.0,7878.5,15.0,66967.25,2,Feb,1,Friday
2025-07-06,Bangalore,Clothing,5.0,1259.29,20.0,5037.16,7,Jul,3,Sunday
2025-02-22,Delhi,Clothing,7.0,1640.87,5.0,10911.79,2,Feb,1,Saturday
2025-03-10,Mumbai,Groceries,9.0,362.7,10.0,2937.87,3,Mar,1,Monday
2024-11-07,Mumbai,Sports,10.0,2215.29,0.0,22152.9,11,Nov,4,Thursday
2024-04-15,Mumbai,Electronics,11.0,11183.11,0.0,123014.21,4,Apr,2,Monday
2025-03-29,Delhi,Home & Kitchen,4.0,1752.49,20.0,5607.97,3,Mar,1,Saturday
2025-07-14,Bangalore,Groceries,5.0,323.18,5.0,1535.1,7,Jul,3,Monday
2025-08-14,Delhi,Beauty,7.0,411.1,15.0,2446.04,8,Aug,3,Thursday
2025-06-27,Bangalore,Beauty,7.0,590.71,0.0,4134.97,6,Jun,2,Friday
2024-10-20,Mumbai,Clothing,13.0,834.23,10.0,9760.49,10,Oct,4,Sunday
2025-08-13,Bangalore,Clothing,3.0,1217.79,10.0,3288.03,8,Aug,3,Wednesday
2024-09-08,Mumbai,Clothing,6.0,1164.38,0.0,6986.28,9,Sep,3,Sunday
2024-04-23,Mumbai,Home & Kitchen,8.0,1685.97,5.0,12813.37,4,Apr,2,Tuesday
2025-02-28,Bangalore,Clothing,11.0,1165.2,20.0,10253.76,2,Feb,1,Friday
2024-07-24,Pune,Sports,5.0,2665.8,25.0,9996.75,7,Jul,3,Wednesday
2024-07-17,Pune,Groceries,6.0,424.13,10.0,2290.3,7,Jul,3,Wednesday
2025-02-06,Bangalore,Electronics,6.0,6502.41,25.0,29260.84,2,Feb,1,Thursday
2025-07-11,Mumbai,Electronics,5.0,8790.1,0.0,43950.5,7,Jul,3,Friday
2025-05-02,Bangalore,Beauty,4.0,713.35,0.0,2853.4,5,May,2,Friday
2025-05-11,Chennai,Clothing,4.0,1337.16,5.0,5081.21,5,May,2,Sunday
2025-06-03,Delhi,Groceries,4.0,421.55,5.0,1601.89,6,Jun,2,Tuesday
2025-08-27,Delhi,Clothing,7.0,1173.4,0.0,8213.8,8,Aug,3,Wednesday
2025-11-28,Bangalore,Sports,12.0,2103.7,15.0,21457.74,11,Nov,4,Friday
2025-03-10,Bangalore,Electronics,7.0,8138.05,0.0,56966.35,3,Mar,1,Monday
2025-01-08,Bangalore,Clothing,9.0,976.8,0.0,8791.2,1,Jan,1,Wednesday
2025-08-06,Mumbai,Groceries,3.0,446.39,0.0,1339.17,8,Aug,3,Wednesday
2024-11-22,Delhi,Clothing,9.0,940.68,15.0,7196.2,11,Nov,4,Friday
2025-05-13,Mumbai,Home & Kitchen,5.0,1151.63,5.0,5470.24,5,May,2,Tuesday
2024-06-17,Chennai,Clothing,5.0,1125.92,5.0,5348.12,6,Jun,2,Monday
2025-12-21,Bangalore,Sports,8.0,2174.31,25.0,13045.86,12,Dec,4,Sunday
2025-09-16,Delhi,Groceries,8.0,343.45,5.0,2610.22,9,Sep,3,Tuesday
2024-09-15,Mumbai,Sports,4.0,2050.53,0.0,8202.12,9,Sep,3,Sunday
2025-09-16,Bangalore,Groceries,4.0,205.85,15.0,699.89,9,Sep,3,Tuesday
2024-09-17,Mumbai,Beauty,8.0,584.39,0.0,4675.12,9,Sep,3,Tuesday
2024-02-09,Mumbai,Home & Kitchen,5.0,1769.21,0.0,8846.05,2,Feb,1,Friday
2025-05-16,Delhi,Clothing,3.0,1615.69,0.0,4847.07,5,May,2,Friday
2025-04-09,Delhi,Electronics,7.0,9216.09,0.0,64512.63,4,Apr,2,Wednesday
2025-04-20,Chennai,Groceries,7.0,310.27,10.0,1954.7,4,Apr,2,Sunday
2024-11-27,Mumbai,Clothing,3.0,1449.17,10.0,3912.76,11,Nov,4,Wednesday
2025-01-25,Chennai,Clothing,8.0,1023.2,0.0,8185.6,1,Jan,1,Saturday
2025-08-16,Mumbai,Sports,4.0,1770.49,0.0,7081.96,8,Aug,3,Saturday
2024-02-06,Bangalore,Groceries,7.0,456.25,0.0,3193.75,2,Feb,1,Tuesday
2025-09-04,Pune,Groceries,6.0,394.62,15.0,2012.56,9,Sep,3,Thursday
2025-10-28,Bangalore,Groceries,9.0,420.07,0.0,3780.63,10,Oct,4,Tuesday
2025-02-17,Chennai,Groceries,6.0,284.12,0.0,1704.72,2,Feb,1,Monday
2025-04-16,Mumbai,Clothing,10.0,1170.68,10.0,10536.12,4,Apr,2,Wednesday
2024-08-24,Mumbai,Beauty,4.0,621.32,0.0,2485.28,8,Aug,3,Saturday
2024-10-22,Delhi,Clothing,13.0,911.74,5.0,11259.99,10,Oct,4,Tuesday
2025-03-18,Pune,Beauty,10.0,626.41,10.0,5637.69,3,Mar,1,Tuesday
2024-05-12,Pune,Electronics,8.0,6395.38,5.0,48604.89,5,May,2,Sunday
2025-09-27,Chennai,Home & Kitchen,11.0,1665.44,10.0,16487.86,9,Sep,3,Saturday
2024-08-07,Mumbai,Home & Kitchen,4.0,1722.98,0.0,6891.92,8,Aug,3,Wednesday
2025-07-05,Mumbai,Home & Kitchen,4.0,1732.88,0.0,6931.52,7,Jul,3,Saturday
2024-06-28,Delhi,Groceries,3.0,415.8,0.0,1247.4,6,Jun,2,Friday
2025-08-03,Mumbai,Electronics,5.0,7315.4,0.0,36577.0,8,Aug,3,Sunday
2024-07-23,Pune,Groceries,17.0,343.81,0.0,5844.77,7,Jul,3,Tuesday
2024-05-13,Delhi,Clothing,5.0,1379.3,0.0,6896.5,5,May,2,Monday
2025-05-30,Delhi,Sports,4.0,2177.93,10.0,7840.55,5,May,2,Friday
2024-09-05,Pune,Home & Kitchen,6.0,1728.61,0.0,10371.66,9,Sep,3,Thursday
2025-09-12,Chennai,Home & Kitchen,10.0,2483.21,15.0,21107.28,9,Sep,3,Friday
2025-08-02,Delhi,Clothing,12.0,1194.04,0.0,14328.48,8,Aug,3,Saturday
2025-02-26,Delhi,Groceries,7.0,482.66,10.0,3040.76,2,Feb,1,Wednesday
2025-02-01,Pune,Electronics,4.0,8284.8,20.0,26511.36,2,Feb,1,Saturday
2025-11-17,Mumbai,Groceries,10.0,462.3,10.0,4160.7,11,Nov,4,Monday
2025-10-30,Mumbai,Groceries,12.0,350.75,10.0,3788.1,10,Oct,4,Thursday
2024-03-18,Pune,Sports,6.0,2452.95,10.0,13245.93,3,Mar,1,Monday
2025-12-18,Mumbai,Electronics,8.0,6624.78,5.0,50348.33,12,Dec,4,Thursday
2024-05-20,Mumbai,Beauty,8.0,674.15,0.0,5393.2,5,May,2,Monday
2024-08-30,Pune,Electronics,5.0,8062.02,5.0,38294.6,8,Aug,3,Friday
2024-08-09,Delhi,Groceries,6.0,367.58,5.0,2095.21,8,Aug,3,Friday
2025-12-15,Pune,Clothing,7.0,936.89,0.0,6558.23,12,Dec,4,Monday
2024-11-10,Mumbai,Beauty,10.0,669.76,0.0,6697.6,11,Nov,4,Sunday
2024-03-03,Mumbai,Clothing,6.0,1242.26,15.0,6335.53,3,Mar,1,Sunday
